session_id,user_id,timestamp,ip_address,mouse_movements,keyboard_inputs,time_on_page,js_enabled,is_bot
1375,28,11-03-2024 7.10,157.135.104.182,36,39,79,1,0
1376,26,08-02-2024 20.20,176.129.42.96,40,19,132,1,0
1377,4,21-01-2024 19.35,137.205.198.212,96,51,165,1,0
1378,25,02-02-2024 8.26,11.251.127.16,68,10,63,1,1
1379,4,25-07-2024 23.26,115.27.143.115,21,83,85,1,1
1380,13,04-01-2024 19.10,185.59.176.226,54,91,24,1,1
1381,41,22-07-2024 10.31,52.21.142.198,31,42,63,1,0
1382,16,23-07-2024 15.57,181.142.248.221,87,81,121,1,1
1383,27,15-07-2024 10.30,180.14.43.158,85,22,132,1,0
1384,48,23-03-2024 0.49,58.86.79.100,67,78,139,1,1
1385,34,12-04-2024 13.00,5.95.3.83,35,99,148,1,1
1386,31,20-04-2024 0.39,48.148.22.78,75,4,62,1,0
1387,48,03-03-2024 7.20,150.155.166.162,84,38,27,1,1
1388,5,17-08-2024 21.37,203.106.85.248,27,28,171,1,0
1389,24,14-07-2024 12.40,82.113.88.52,72,38,141,1,1
1390,20,03-07-2024 7.21,187.229.161.236,97,56,57,1,0
1391,24,16-05-2024 5.00,56.153.107.152,92,63,182,1,0
1392,10,03-07-2024 0.38,186.79.253.65,12,56,129,1,1
1393,45,13-04-2024 6.58,163.213.164.128,23,27,132,1,1
1394,2,08-04-2024 13.48,61.146.203.62,61,73,164,1,1
1395,22,11-02-2024 14.28,2.200.112.111,26,32,195,1,0
1396,42,09-06-2024 1.07,172.55.146.36,21,18,76,1,1
1397,18,01-04-2024 19.43,58.148.142.2,98,84,23,1,0
1398,33,09-08-2024 23.56,144.207.6.77,71,73,181,1,0
1399,37,14-03-2024 11.01,32.17.98.232,11,51,149,1,1
1400,7,31-05-2024 7.40,75.17.177.89,48,17,119,1,0
1401,8,11-03-2024 7.09,67.67.161.12,69,36,106,1,1
1402,35,14-01-2024 9.01,20.125.205.49,93,11,27,1,1
1403,37,29-08-2024 7.11,21.139.215.110,95,1,197,1,0
1404,44,16-06-2024 4.12,97.204.45.102,92,60,67,1,1
1405,8,17-07-2024 6.32,146.220.232.104,47,90,28,1,1
1406,33,09-06-2024 1.52,94.39.254.29,55,11,140,1,1
1407,32,11-08-2024 9.49,141.218.92.65,4,29,51,1,0
1408,23,05-01-2024 0.34,161.96.186.175,68,10,30,1,0
1409,38,19-07-2024 20.36,94.33.68.112,62,20,105,1,0
1410,17,22-01-2024 13.01,84.135.38.178,27,7,198,1,1
1411,13,06-04-2024 1.22,219.135.135.185,91,68,164,1,0
1412,29,03-08-2024 8.22,56.58.20.167,52,16,49,1,0
1413,37,13-04-2024 15.56,215.209.141.88,18,30,65,1,1
1414,6,02-03-2024 2.16,132.24.11.205,31,68,134,1,0
1415,39,29-01-2024 14.28,182.225.67.50,80,20,168,1,1
1416,13,04-07-2024 19.29,28.151.245.117,60,15,13,1,0
1417,30,21-02-2024 22.15,168.33.218.240,6,70,72,1,0
1418,38,30-08-2024 1.59,90.155.65.214,5,16,66,1,1
1419,11,08-03-2024 6.50,107.246.218.164,45,5,135,1,0
1420,16,04-03-2024 4.47,123.209.190.233,52,38,65,1,0
1421,17,29-03-2024 1.52,116.78.42.137,100,32,132,1,0
1422,30,28-02-2024 5.52,206.90.218.45,76,73,10,1,0
1423,27,28-02-2024 0.58,195.108.8.23,78,66,157,1,0
1424,21,07-06-2024 19.06,168.44.106.170,41,72,170,1,1
1425,50,20-03-2024 2.20,112.236.146.160,1,71,106,1,1
1426,26,25-08-2024 6.16,63.33.223.44,13,47,29,1,1
1427,50,14-05-2024 9.11,11.31.194.43,77,76,77,1,0
1428,15,28-02-2024 23.45,11.155.82.211,80,53,67,1,0
1429,13,04-02-2024 4.13,128.73.113.47,2,35,175,1,0
1430,9,14-08-2024 15.19,51.107.164.75,63,83,126,1,1
1431,26,06-04-2024 14.25,151.233.50.219,62,60,85,1,0
1432,34,22-05-2024 18.43,218.16.137.199,43,62,127,1,0
1433,19,27-08-2024 10.50,39.186.202.194,18,73,82,1,1
1434,48,10-04-2024 2.07,51.166.83.238,1,61,79,1,0
1435,11,29-02-2024 12.21,30.80.205.110,80,73,150,1,1
1436,15,26-03-2024 7.35,145.158.170.112,47,13,128,1,1
1437,39,16-04-2024 15.23,166.136.130.181,27,43,19,1,1
1438,3,30-03-2024 14.15,55.61.27.103,15,33,60,1,1
1439,4,13-04-2024 8.40,146.28.84.76,89,54,62,1,0
1440,26,09-03-2024 2.30,6.65.247.123,20,83,179,1,1
1441,2,29-01-2024 4.18,60.146.65.254,68,36,78,1,0
1442,49,21-07-2024 15.26,208.39.77.242,85,24,188,1,1
1443,44,29-01-2024 6.26,9.21.85.12,76,36,143,1,1
1444,42,22-04-2024 13.46,86.220.160.82,6,66,138,1,1
1445,13,19-08-2024 8.33,75.236.225.163,74,77,157,1,0
1446,48,16-05-2024 17.15,93.203.103.243,6,73,116,1,1
1447,44,21-05-2024 12.33,194.21.184.18,37,35,122,1,0
1448,9,12-08-2024 12.49,85.96.23.50,2,50,97,1,1
1449,4,29-02-2024 9.33,104.196.148.65,4,15,41,1,0
1450,30,23-08-2024 5.34,80.135.125.158,64,19,139,1,1
1451,21,19-08-2024 0.20,188.37.103.180,56,55,98,1,0
1452,3,14-06-2024 2.26,75.52.197.203,26,37,195,1,1
1453,32,08-07-2024 21.55,192.153.214.5,27,38,138,1,1
1454,42,23-06-2024 18.35,121.194.156.22,23,88,94,1,0
1455,29,25-04-2024 11.36,116.203.142.132,32,79,127,1,0
1456,23,15-06-2024 10.34,195.80.26.80,6,81,183,1,1
1457,42,20-07-2024 9.21,187.221.218.11,97,7,39,1,0
1458,48,11-02-2024 1.55,153.210.203.8,60,16,44,1,1
1459,50,28-08-2024 4.00,89.167.59.35,24,77,168,1,0
1460,50,11-03-2024 14.14,204.247.69.94,74,2,155,1,1
1461,48,09-04-2024 3.06,124.69.134.31,14,10,96,1,1
1462,33,08-08-2024 3.25,36.68.36.20,40,10,90,1,1
1463,7,13-02-2024 12.53,63.4.19.188,31,15,199,1,0
1464,32,26-06-2024 12.13,3.81.212.52,27,34,140,1,1
1465,5,26-06-2024 23.28,94.9.131.26,57,78,76,1,1
1466,49,29-05-2024 16.33,211.41.6.232,86,52,188,1,0
1467,32,12-07-2024 10.49,57.84.178.29,12,48,123,1,0
1468,19,20-03-2024 21.47,50.102.205.143,55,84,17,1,1
1469,47,06-03-2024 19.34,144.75.197.135,20,10,61,1,1
1470,48,19-03-2024 3.13,113.25.138.154,18,75,53,1,1
1471,28,30-03-2024 9.45,133.245.132.149,11,23,173,1,0
1472,3,31-03-2024 7.57,1.9.176.172,46,20,180,1,1
1473,4,30-03-2024 7.17,199.241.168.247,98,9,161,1,1
1474,1,29-03-2024 18.50,172.12.142.174,83,29,80,1,1
1475,6,10-01-2024 6.59,129.31.248.83,15,29,96,1,1
1476,5,07-07-2024 13.12,106.49.11.200,32,72,71,1,0
1477,7,16-02-2024 20.11,8.250.26.219,33,19,17,1,0
1478,29,01-04-2024 8.38,48.150.13.213,23,86,61,1,1
1479,10,03-01-2024 22.41,27.199.130.162,46,56,94,1,0
1480,31,03-01-2024 22.09,196.113.188.171,67,44,181,1,1
1481,38,14-07-2024 4.20,135.119.12.203,22,39,178,1,0
1482,26,20-01-2024 20.15,147.17.135.94,83,76,180,1,1
1483,44,23-01-2024 21.00,92.228.86.225,92,54,93,1,0
1484,35,07-02-2024 18.57,164.28.180.155,4,44,187,1,0
1485,3,28-05-2024 11.44,196.234.120.38,20,49,98,1,1
1486,33,19-05-2024 4.21,8.49.137.139,41,94,60,1,0
1487,45,29-02-2024 15.43,200.99.16.89,19,38,95,1,0
1488,19,10-05-2024 13.21,169.248.118.136,25,90,185,1,0
1489,46,12-06-2024 21.32,177.97.169.43,73,47,127,1,0
1490,49,01-06-2024 12.32,176.114.133.221,42,43,46,1,0
1491,23,04-02-2024 18.10,9.37.252.28,21,68,185,1,0
1492,39,24-07-2024 15.34,12.181.193.103,41,50,41,1,0
1493,18,13-04-2024 8.56,187.130.80.89,75,97,107,1,1
1494,13,07-08-2024 8.02,144.171.248.144,53,51,117,1,1
1495,43,02-08-2024 13.53,60.125.37.141,70,22,50,1,1
1496,25,02-04-2024 9.19,120.252.115.8,15,96,188,1,1
1497,40,26-08-2024 23.25,118.54.152.111,48,77,62,1,1
1498,10,22-03-2024 5.27,34.95.122.46,83,23,53,1,0
1499,11,26-01-2024 22.24,128.28.156.2,89,31,52,1,1
1500,23,05-06-2024 15.01,64.137.60.112,97,58,157,1,0
1501,25,21-06-2024 3.10,183.24.79.239,9,88,198,1,0
1502,18,28-01-2024 19.55,210.146.232.133,91,96,41,1,1
1503,7,11-08-2024 17.49,72.35.154.207,56,99,93,1,0
1504,8,06-07-2024 23.12,79.93.125.84,28,87,28,1,1
1505,44,05-06-2024 17.07,160.205.38.127,3,59,116,1,0
1506,50,25-04-2024 6.32,5.32.190.72,10,63,66,1,0
1507,30,17-08-2024 0.31,91.196.90.78,15,56,114,1,1
1508,12,21-05-2024 1.12,77.94.71.34,74,15,150,1,1
1509,1,02-03-2024 4.55,74.220.101.84,35,76,75,1,1
1510,10,02-02-2024 2.24,169.112.121.8,72,26,160,1,0
1511,14,22-01-2024 18.36,171.31.42.191,86,32,177,1,1
1512,19,14-08-2024 12.04,206.213.139.173,6,39,10,1,0
1513,16,22-08-2024 0.38,7.134.153.152,21,30,117,1,0
1514,33,07-01-2024 17.47,135.37.112.134,24,14,174,1,0
1515,8,11-02-2024 23.40,23.41.237.148,56,74,49,1,0
1516,18,17-08-2024 21.06,208.8.76.24,27,26,27,1,0
1517,42,30-05-2024 20.11,77.235.206.184,98,49,200,1,0
1518,16,20-08-2024 14.08,166.168.164.151,71,67,183,1,0
1519,49,30-05-2024 23.37,161.240.78.207,37,51,154,1,0
1520,21,29-06-2024 23.37,170.120.9.86,21,95,164,1,0
1521,21,20-08-2024 0.57,205.246.41.62,77,65,153,1,0
1522,28,12-07-2024 22.55,84.156.107.96,82,56,45,1,0
1523,32,19-08-2024 2.59,7.75.122.165,31,88,16,1,1
1524,11,01-05-2024 11.31,156.227.37.24,59,9,159,1,1
1525,42,13-07-2024 22.45,122.11.114.232,3,75,85,1,1
1526,1,03-04-2024 18.04,147.230.78.109,67,9,43,1,1
1527,17,01-01-2024 21.07,54.102.115.104,75,45,175,1,1
1528,35,21-06-2024 21.54,10.92.114.109,93,25,16,1,0
1529,39,11-08-2024 0.48,138.130.147.135,20,56,23,1,1
1530,28,10-02-2024 9.29,191.50.95.72,32,92,181,1,1
1531,50,14-02-2024 0.13,206.153.207.102,77,9,34,1,1
1532,31,24-05-2024 0.03,131.76.192.52,89,65,11,1,0
1533,41,29-04-2024 14.49,67.91.142.48,12,69,11,1,1
1534,42,18-06-2024 12.35,107.177.101.136,51,28,144,1,0
1535,14,26-04-2024 3.52,190.175.155.30,24,76,93,1,1
1536,13,28-01-2024 21.56,106.248.145.199,75,28,31,1,1
1537,10,28-06-2024 3.27,181.99.75.224,82,76,47,1,0
1538,36,02-03-2024 7.18,219.3.109.181,95,41,41,1,0
1539,20,26-05-2024 0.00,185.173.230.239,46,87,66,1,1
1540,10,08-07-2024 13.07,183.1.156.84,45,49,115,1,1
1541,19,24-08-2024 5.40,215.133.194.15,20,97,104,1,0
1542,49,10-07-2024 19.25,62.2.3.26,36,66,75,1,1
1543,40,16-01-2024 13.53,194.217.72.55,25,59,153,1,0
1544,9,15-03-2024 22.38,105.231.75.20,100,57,26,1,0
1545,42,26-06-2024 23.29,185.120.93.36,5,40,14,1,0
1546,32,13-01-2024 4.52,166.181.37.34,25,78,160,1,1
1547,16,12-03-2024 4.11,74.6.50.194,57,51,185,1,0
1548,48,31-03-2024 18.01,141.35.213.47,89,20,145,1,1
1549,40,23-03-2024 19.10,200.243.203.107,18,12,153,1,1
1550,18,12-05-2024 7.36,25.42.136.70,73,47,156,1,1
1551,39,11-03-2024 3.23,190.91.25.194,73,20,51,1,0
1552,11,15-01-2024 23.32,46.128.106.178,61,77,62,1,0
1553,45,15-03-2024 12.15,78.121.25.29,50,58,195,1,0
1554,1,05-03-2024 7.05,164.56.4.206,8,66,163,1,1
1555,31,01-01-2024 12.17,69.186.135.88,77,71,18,1,0
1556,35,17-06-2024 10.51,33.12.91.76,26,41,72,1,0
1557,14,24-02-2024 8.39,151.64.70.190,32,72,59,1,1
1558,3,16-02-2024 13.13,109.93.63.238,37,27,39,1,1
1559,30,10-03-2024 9.20,60.126.239.43,95,53,69,1,1
1560,17,25-03-2024 11.22,129.70.63.174,12,74,84,1,1
1561,12,16-07-2024 15.07,3.239.193.0,77,98,162,1,0
1562,12,25-08-2024 14.10,29.181.197.249,99,36,113,1,1
1563,47,01-07-2024 20.21,64.73.183.99,8,89,187,1,1
1564,49,24-03-2024 8.32,60.42.219.42,80,49,42,1,1
1565,37,23-02-2024 3.51,210.253.57.119,39,70,134,1,1
1566,43,06-02-2024 0.01,45.144.63.180,70,76,115,1,1
1567,49,19-04-2024 20.57,12.189.221.75,80,34,10,1,1
1568,16,21-01-2024 21.43,23.221.138.57,72,31,145,1,0
1569,45,04-08-2024 0.30,187.80.48.134,89,57,187,1,1
1570,16,22-04-2024 6.15,137.79.141.243,78,37,116,1,1
1571,7,29-06-2024 4.24,175.244.199.235,49,69,76,1,1
1572,5,30-01-2024 0.07,201.27.13.93,40,58,85,1,1
1573,40,09-04-2024 19.55,202.240.46.76,98,50,110,1,1
1574,50,01-06-2024 0.16,92.91.73.59,60,44,67,1,1
1575,4,01-01-2024 14.03,38.33.100.143,25,71,74,1,1
1576,33,18-01-2024 5.56,141.232.251.209,61,34,52,1,1
1577,47,11-02-2024 12.23,162.250.211.78,2,60,93,1,1
1578,11,21-03-2024 12.26,82.132.165.215,30,2,76,1,0
1579,27,09-06-2024 0.29,103.145.58.161,54,17,46,1,1
1580,29,30-01-2024 23.35,52.52.207.40,10,21,98,1,0
1581,7,25-02-2024 4.19,153.109.180.234,14,14,141,1,1
1582,1,20-08-2024 17.50,177.59.166.76,7,98,139,1,1
1583,47,02-04-2024 16.11,68.60.240.36,22,23,13,1,0
1584,47,04-04-2024 0.36,72.65.170.129,67,42,24,1,0
1585,16,19-05-2024 8.09,73.2.125.59,89,74,45,1,0
1586,49,18-03-2024 0.33,182.174.229.182,32,25,35,1,0
1587,23,20-05-2024 7.40,3.114.229.229,75,71,46,1,1
1588,30,17-02-2024 13.54,35.1.4.70,28,11,65,1,1
1589,11,26-03-2024 18.54,146.171.166.3,7,52,190,1,1
1590,19,18-06-2024 23.38,81.228.97.60,48,29,165,1,0
1591,39,15-06-2024 6.33,30.242.141.29,73,96,19,1,0
1592,31,05-07-2024 5.17,69.74.197.164,62,48,169,1,0
1593,21,12-03-2024 1.17,192.15.244.215,38,90,87,1,0
1594,50,04-04-2024 16.00,107.208.64.91,10,81,113,1,1
1595,42,12-08-2024 2.59,26.89.136.23,68,64,143,1,0
1596,4,14-01-2024 0.30,222.169.40.244,59,1,90,1,0
1597,15,22-01-2024 13.19,82.213.135.200,49,53,127,1,0
1598,37,15-08-2024 15.06,90.128.159.232,50,98,66,1,1
1599,25,16-05-2024 5.18,138.201.175.224,50,60,97,1,1
1600,18,15-07-2024 16.53,79.166.218.145,68,23,10,1,0
1601,21,19-07-2024 13.58,16.124.76.73,99,67,91,1,1
1602,19,28-08-2024 12.14,164.213.166.33,24,40,164,1,1
1603,20,13-06-2024 11.24,40.58.4.102,18,48,135,1,0
1604,6,08-05-2024 19.54,82.154.196.31,38,37,125,1,1
1605,13,29-07-2024 18.28,75.132.221.254,31,12,58,1,1
1606,40,24-06-2024 22.43,111.81.157.117,10,79,102,1,0
1607,41,21-02-2024 21.48,186.219.157.168,87,99,115,1,1
1608,29,27-08-2024 9.37,87.132.218.74,86,91,171,1,1
1609,4,10-01-2024 21.11,76.7.204.138,9,52,146,1,0
1610,26,10-08-2024 9.05,181.39.253.10,3,79,167,1,0
1611,8,16-07-2024 17.44,168.121.196.247,61,66,171,1,0
1612,7,05-04-2024 2.50,207.11.7.147,61,82,105,1,1
1613,48,18-04-2024 17.55,190.36.70.107,25,83,128,1,1
1614,14,12-04-2024 6.48,172.76.37.149,89,11,138,1,0
1615,40,27-07-2024 22.05,83.135.67.19,13,84,14,1,1
1616,33,11-05-2024 3.50,49.138.164.225,94,60,65,1,1
1617,4,17-01-2024 14.36,81.62.31.202,19,80,183,1,0
1618,30,12-06-2024 22.41,211.250.200.3,77,44,105,1,0
1619,48,31-01-2024 1.58,143.189.161.90,6,9,15,1,0
1620,15,26-08-2024 9.22,209.171.255.8,99,52,105,1,0
1621,20,10-03-2024 9.15,47.147.115.224,52,47,181,1,1
1622,10,30-04-2024 23.01,177.79.162.119,54,87,54,1,1
1623,26,19-04-2024 21.39,190.116.151.116,76,70,36,1,0
1624,39,29-04-2024 7.13,17.43.37.41,54,94,161,1,1
1625,44,26-08-2024 13.36,211.57.247.42,26,88,188,1,0
1626,17,20-04-2024 16.53,108.183.249.172,89,19,166,1,0
1627,46,25-02-2024 5.48,147.163.124.245,92,27,154,1,0
1628,50,06-01-2024 0.13,69.165.84.137,73,27,108,1,1
1629,9,28-08-2024 11.36,44.162.41.234,62,82,102,1,1
1630,15,08-03-2024 0.26,61.24.254.184,96,46,140,1,1
1631,1,08-01-2024 17.44,58.98.236.110,29,22,58,1,1
1632,49,09-07-2024 12.41,8.104.88.66,70,45,88,1,1
1633,16,11-03-2024 20.47,70.73.128.104,5,10,100,1,0
1634,10,31-07-2024 2.46,131.141.44.45,8,51,176,1,1
1635,45,27-05-2024 3.57,143.206.138.252,62,92,17,1,1
1636,15,05-05-2024 10.40,149.171.251.198,45,42,65,1,1
1637,30,14-04-2024 11.32,35.128.75.53,98,54,150,1,0
1638,26,12-02-2024 5.57,73.100.222.198,58,89,121,1,1
1639,34,10-03-2024 19.28,198.107.96.56,41,70,84,1,1
1640,28,02-03-2024 10.36,72.231.181.73,7,34,153,1,0
1641,6,14-06-2024 3.33,143.165.26.223,48,72,40,1,0
1642,22,10-03-2024 8.48,208.186.98.238,29,10,115,1,1
1643,42,02-08-2024 12.22,146.217.98.173,57,20,51,1,0
1644,50,09-08-2024 4.21,191.102.81.173,8,19,78,1,0
1645,9,27-01-2024 23.12,35.116.234.30,95,45,169,1,0
1646,4,18-06-2024 22.33,169.201.226.76,26,68,83,1,1
1647,12,18-02-2024 14.14,64.78.128.128,88,32,192,1,0
1648,10,03-02-2024 22.01,182.76.53.178,42,40,31,1,1
1649,33,24-02-2024 15.38,162.24.56.133,41,69,161,1,0
1650,28,19-02-2024 2.01,1.199.174.170,93,27,170,1,0
1651,42,11-08-2024 22.49,131.39.203.141,93,42,161,1,1
1652,15,03-01-2024 15.54,52.143.143.21,29,4,65,1,0
1653,6,27-07-2024 22.30,214.132.169.186,7,69,142,1,1
1654,40,11-07-2024 1.48,115.137.166.16,45,85,159,1,1
1655,21,21-02-2024 12.11,100.188.11.201,45,82,118,1,0
1656,2,28-04-2024 10.01,29.197.88.9,97,96,124,1,0
1657,7,29-04-2024 19.38,220.144.225.112,68,16,123,1,0
1658,50,19-07-2024 4.07,215.220.64.24,63,65,84,1,1
1659,24,08-06-2024 0.59,196.188.243.244,13,89,10,1,0
1660,25,18-05-2024 10.43,48.244.74.193,50,93,155,1,0
1661,17,17-04-2024 14.02,50.234.95.43,46,63,63,1,0
1662,16,05-05-2024 6.46,214.196.183.151,61,45,174,1,0
1663,34,20-05-2024 20.22,87.104.91.164,74,2,134,1,1
1664,8,15-06-2024 4.44,116.246.191.188,56,40,137,1,0
1665,2,11-03-2024 4.53,120.86.120.59,50,40,57,1,0
1666,30,17-01-2024 2.54,152.159.28.213,79,10,81,1,1
1667,44,23-07-2024 7.08,130.220.239.242,59,63,135,1,1
1668,46,09-01-2024 22.58,46.240.239.158,31,30,69,1,0
1669,20,04-03-2024 4.04,152.237.2.147,29,65,103,1,1
1670,19,18-02-2024 21.31,119.130.253.64,90,50,83,1,0
1671,34,12-07-2024 2.35,18.107.164.15,9,92,99,1,0
1672,11,27-02-2024 18.26,60.194.19.211,8,22,171,1,1
1673,43,26-08-2024 21.44,131.80.254.148,3,62,137,1,0
1674,15,03-07-2024 8.42,187.67.133.148,31,61,21,1,0
1675,23,02-03-2024 1.52,129.166.53.107,13,55,155,1,0
1676,32,19-01-2024 13.40,4.98.58.150,78,88,120,1,1
1677,5,01-07-2024 15.54,201.214.104.95,16,35,90,1,0
1678,28,18-06-2024 8.58,109.66.87.193,31,56,31,1,1
1679,32,20-07-2024 5.39,210.17.41.247,76,34,67,1,1
1680,17,08-08-2024 17.42,39.97.7.4,16,6,171,1,0
1681,34,05-08-2024 8.01,199.85.94.15,10,56,168,1,0
1682,31,11-03-2024 5.28,69.35.224.26,1,61,170,1,1
1683,6,11-01-2024 10.55,199.152.211.60,40,26,110,1,0
1684,40,08-08-2024 8.51,162.193.241.191,32,25,101,1,1
1685,18,30-08-2024 10.40,173.242.215.80,31,41,27,1,1
1686,21,16-01-2024 23.15,107.46.36.94,68,76,156,1,1
1687,27,02-08-2024 3.56,222.239.116.211,27,50,40,1,0
1688,39,23-01-2024 1.38,103.252.28.234,35,54,195,1,1
1689,2,07-06-2024 14.58,93.244.43.16,47,52,185,1,0
1690,17,20-07-2024 16.39,33.104.185.80,10,23,146,1,0
1691,45,05-03-2024 11.38,66.91.33.115,51,31,11,1,1
1692,8,16-08-2024 12.29,214.79.191.37,8,36,111,1,1
1693,36,04-07-2024 20.25,69.33.55.230,17,10,122,1,1
1694,20,08-04-2024 21.11,102.6.90.125,78,89,77,1,0
1695,9,04-03-2024 10.26,19.17.165.17,87,82,15,1,1
1696,5,27-01-2024 21.55,104.15.185.170,33,8,126,1,0
1697,22,07-07-2024 10.46,120.167.234.204,54,66,188,1,0
1698,45,06-08-2024 1.07,19.109.254.151,36,27,67,1,0
1699,20,30-04-2024 9.35,123.236.106.218,15,67,83,1,0
1700,41,17-04-2024 13.44,123.190.110.212,35,77,182,1,0
1701,50,09-04-2024 15.19,53.234.142.160,84,76,156,1,0
1702,25,12-02-2024 17.37,72.12.19.242,78,33,189,1,1
1703,19,19-05-2024 23.25,140.68.93.189,17,25,98,1,1
1704,17,10-03-2024 15.38,222.142.239.96,84,90,36,1,0
1705,16,03-08-2024 11.17,27.96.59.3,41,11,18,1,0
1706,28,05-05-2024 13.12,184.171.196.79,28,67,53,1,0
1707,2,16-06-2024 20.51,128.195.51.85,41,17,188,1,1
1708,34,08-06-2024 15.02,63.107.176.193,46,53,152,1,0
1709,46,24-05-2024 0.28,194.121.56.97,92,68,14,1,1
1710,4,26-02-2024 4.41,204.151.68.189,73,34,59,1,0
1711,4,11-08-2024 21.57,14.205.121.66,26,93,197,1,0
1712,50,05-06-2024 11.30,96.220.30.67,45,74,157,1,1
1713,7,02-06-2024 18.38,123.5.196.118,44,15,181,1,1
1714,44,09-06-2024 14.12,30.236.3.23,18,43,144,1,1
1715,3,15-06-2024 2.02,76.72.0.43,8,58,93,1,0
1716,13,21-01-2024 18.51,115.16.60.249,30,78,102,1,1
1717,42,16-08-2024 9.42,189.235.255.20,28,52,12,1,1
1718,49,16-01-2024 8.26,210.115.164.255,73,8,131,1,0
1719,50,03-03-2024 23.39,7.29.170.17,66,48,189,1,0
1720,11,08-07-2024 0.42,54.125.200.117,57,68,102,1,0
1721,18,18-05-2024 22.16,21.231.46.154,2,29,103,1,0
1722,43,03-04-2024 0.16,121.22.186.162,49,71,175,1,1
1723,11,12-05-2024 4.27,16.137.106.100,93,15,153,1,0
1724,47,20-05-2024 5.35,96.74.25.83,67,77,81,1,0
1725,39,21-06-2024 13.06,34.202.97.71,100,98,119,1,1
1726,8,06-03-2024 0.57,124.181.251.217,86,97,38,1,0
1727,29,11-04-2024 10.34,179.2.17.233,54,6,95,1,0
1728,49,18-01-2024 16.49,157.75.107.51,62,71,10,1,1
1729,19,04-01-2024 3.52,139.74.159.187,11,72,21,1,1
1730,6,19-06-2024 21.37,207.39.223.97,36,52,40,1,0
1731,42,01-04-2024 14.03,19.213.7.111,2,66,184,1,0
1732,22,13-08-2024 11.40,99.188.63.12,45,95,176,1,0
1733,29,22-04-2024 17.01,149.30.76.208,44,90,62,1,1
1734,45,26-05-2024 8.12,56.76.104.30,83,6,14,1,1
1735,47,16-03-2024 11.22,37.153.113.35,98,55,159,1,0
1736,34,12-07-2024 22.27,104.245.76.36,7,8,93,1,0
1737,6,30-07-2024 3.02,97.2.65.93,22,17,181,1,1
1738,50,28-03-2024 9.00,133.162.1.209,16,2,145,1,1
1739,48,06-06-2024 8.19,133.127.241.51,65,34,53,1,1
1740,15,13-02-2024 19.41,8.229.84.236,38,54,158,1,1
1741,48,18-02-2024 10.23,91.251.86.143,63,46,43,1,0
1742,19,23-06-2024 21.28,106.41.106.236,98,2,98,1,1
1743,31,22-02-2024 8.02,64.223.70.88,57,90,132,1,1
1744,25,24-06-2024 21.04,214.127.14.114,13,22,95,1,1
1745,4,23-08-2024 8.35,63.107.144.181,57,13,118,1,0
1746,34,15-01-2024 5.49,31.110.118.217,86,66,175,1,0
1747,21,05-08-2024 20.56,114.213.209.48,5,28,178,1,0
1748,41,15-04-2024 23.48,190.95.107.169,48,59,59,1,1
1749,43,29-05-2024 5.08,61.60.152.249,42,49,89,1,0
1750,29,21-06-2024 10.06,113.205.148.240,20,32,91,1,1
1751,2,01-08-2024 9.27,174.126.46.167,11,88,141,1,1
1752,41,19-04-2024 14.33,140.122.95.22,41,31,171,1,0
1753,34,04-04-2024 7.51,30.175.145.144,12,31,73,1,1
1754,16,01-06-2024 17.11,36.22.46.167,5,13,161,1,0
1755,31,28-04-2024 15.20,121.127.42.84,49,89,167,1,0
1756,13,11-04-2024 23.45,107.171.169.88,93,50,12,1,0
1757,13,27-04-2024 15.32,63.173.40.91,80,42,73,1,1
1758,30,23-05-2024 16.42,75.250.87.61,13,36,100,1,1
1759,12,14-01-2024 18.18,206.182.201.182,85,95,176,1,0
1760,20,08-01-2024 4.04,27.65.100.97,18,22,53,1,0
1761,49,12-04-2024 1.19,162.132.77.88,27,63,163,1,0
1762,42,22-06-2024 19.10,199.77.117.30,68,86,172,1,0
1763,47,31-07-2024 14.38,79.98.211.191,91,5,73,1,1
1764,1,07-01-2024 19.14,123.58.22.83,60,13,151,1,1
1765,15,03-04-2024 9.30,133.27.182.48,86,13,131,1,0
1766,13,08-05-2024 12.38,185.108.234.25,80,10,165,1,0
1767,32,30-05-2024 11.41,132.204.167.189,35,6,169,1,0
1768,47,25-08-2024 23.22,125.106.233.219,89,33,125,1,1
1769,1,02-04-2024 23.58,198.38.173.20,58,100,64,1,1
1770,38,26-05-2024 23.36,103.107.152.240,35,86,97,1,0
1771,41,03-03-2024 22.08,154.163.55.192,71,93,128,1,0
1772,19,07-02-2024 20.59,159.219.101.111,5,19,121,1,1
1773,32,19-02-2024 19.04,137.20.78.207,85,4,109,1,1
1774,13,23-03-2024 18.15,154.19.221.181,68,63,94,1,0
1775,50,12-02-2024 19.47,92.118.150.10,62,13,91,1,0
1776,46,30-06-2024 18.14,102.81.69.135,44,96,12,1,1
1777,1,07-04-2024 18.03,80.79.87.87,14,99,71,1,1
1778,48,17-04-2024 2.35,92.87.95.248,19,9,138,1,1
1779,48,17-08-2024 4.46,165.105.11.109,66,73,67,1,1
1780,30,11-03-2024 14.38,41.122.96.25,33,59,21,1,1
1781,11,08-02-2024 22.05,49.168.64.205,86,58,27,1,1
1782,46,27-02-2024 9.51,58.133.34.116,97,1,173,1,0
1783,41,28-07-2024 22.01,30.153.81.88,80,84,127,1,0
1784,46,06-05-2024 5.50,128.63.210.33,86,42,198,1,0
